 Card ID,//Card Title, Card Value, Bats, Throws, Position, Contact, Gap, Power, Eye, Avoid Ks, BABIP, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL,Contact vR, Gap vR, Power vR, Eye vR, Ks vR, BABIP vR, GB Hitter Type, FB Hitter Type, BattedBallType, Speed, Stealing, Baserunning, Sac bunt, Bunt for hit, Stuff, Movement, Control,Stuff vL, Movement vL, Control vL, Stuff vR, Movement vR, Control vR, Fastball, Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Stamina, Hold, GB, Velocity, Arm Slot,Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, Pos Rating P, Pos Rating C,Pos Rating 1B,Pos Rating 2B,Pos Rating 3B,Pos Rating SS,Pos Rating LF,Pos Rating CF,Pos Rating RF,LearnC,Learn1B,Learn2B,Learn3B,LearnSS,LearnLF,LearnCF, LearnRF,Packable,Dummycode
34946,MLB 2022 Live SP Gerrit Cole NYY 2022,78,R,R,SP,34,18,17,19,19,45,35,19,19,21,18,48,34,17,17,19,19,45,Pull,Pull,Groundball,11,22,21,36,50,97,31,64,94,29,62,100,32,65,86,87,87,88,0,0,0,0,0,0,0,0,84,18,NEU,97-99,Normal,28,43,58,39,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Packable,MLB 2022 Live SP Gerrit Cole NYY 2022 (Packable)
38682,LIMITED EDITION RF Rocky Colavito CLE 1959,82,R,R,RF,76,73,104,81,86,43,78,73,101,95,97,43,75,73,105,76,83,43,Pull,Normal,Flyball,12,61,36,26,10,1,19,1,1,19,1,1,19,1,3,2,0,0,0,0,0,0,0,0,0,0,1,50,FB,75-80,Normal,6,7,7,9,0,0,65,85,72,0,0,0,0,0,0,83,0,74,0,0,0,0,0,1,0,1,LE,LIMITED EDITION RF Rocky Colavito CLE 1959 (LE)
39376,PLATINUM SERIES 2 1B Chris Colabello TOR 2015,72,R,R,1B,84,56,65,43,42,95,87,47,77,50,42,93,83,59,61,40,42,95,Pull,Normal,Normal,14,87,40,4,4,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,6,XFB,83-85,Normal,35,35,31,37,0,0,56,55,60,0,0,67,0,0,0,61,0,56,0,1,0,0,0,1,0,1,Plat 2,PLATINUM SERIES 2 1B Chris Colabello TOR 2015 (Plat 2)
35962,PLATINUM SERIES 3 SP Phil Coke DET 2011,56,L,L,SP,6,20,12,18,5,11,6,19,11,17,5,10,6,21,12,18,5,11,Pull,Spray,Groundball,4,6,10,4,22,53,91,62,56,97,63,52,89,61,51,0,46,77,0,0,0,0,0,0,0,0,27,99,FB,91-93,Sidearm,33,24,30,24,0,0,9,9,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat 3,PLATINUM SERIES 3 SP Phil Coke DET 2011 (Plat 3)
40359,Hardware Heroes CL Dick Coffman NY1 1938,73,R,R,SP,9,20,1,17,10,4,9,20,1,17,10,4,9,20,1,17,10,4,Pull,Normal,Groundball,4,6,5,26,20,23,91,84,23,91,84,23,91,84,32,0,14,3,0,0,0,0,0,0,0,0,25,39,NEU,90-92,Normal,27,24,23,24,0,0,7,6,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Hardware Heroes CL Dick Coffman NY1 1938 (Packable)
41497,Negro League Star SP Phil Cockrell NEG Peak,79,R,R,SP,43,38,11,39,75,39,44,39,11,40,76,40,43,38,11,39,75,39,Spray,Spray,Groundball,83,78,76,50,49,62,82,75,60,81,75,63,82,75,59,55,56,76,0,0,0,0,0,0,0,0,95,48,NEU,90-92,Normal,28,21,63,21,1,1,60,74,74,66,0,0,0,0,0,38,0,34,0,0,0,0,0,1,0,1,Packable,Negro League Star SP Phil Cockrell NEG Peak (Packable)
38684,COOPERSTOWN CLUB C Mickey Cochrane PHA 1928,100,L,R,C,100,99,75,99,97,80,97,97,71,97,96,79,101,99,76,99,97,80,Spray,Normal,Line,42,63,52,95,95,2,1,1,2,1,1,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,10,XFB,83-85,Normal,2,4,2,1,92,83,10,3,3,0,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ME,COOPERSTOWN CLUB C Mickey Cochrane PHA 1928 (ME)
38689,Snapshot CF Ty Cobb DET 1923,68,L,R,CF,76,86,32,61,94,68,69,75,28,53,88,64,78,90,33,64,96,70,Pull,Pull,Line,41,58,41,81,25,4,24,1,3,23,1,4,24,1,9,5,0,0,0,0,0,0,0,0,0,0,1,29,NEU,83-85,Normal,5,9,7,5,0,0,81,64,54,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,1,1,Packable,Snapshot CF Ty Cobb DET 1923 (Packable)
34031,MLB 2022 Live SP Alex Cobb SF 2022,83,R,R,SP,22,19,5,20,18,25,22,19,5,20,18,25,22,19,5,20,18,25,Spray,Spray,Groundball,15,12,21,44,23,70,72,59,65,66,57,75,77,61,0,0,0,0,0,64,69,0,0,0,71,0,78,48,XGB,91-93,Normal,25,44,63,22,3,5,66,31,37,80,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,Packable,MLB 2022 Live SP Alex Cobb SF 2022 (Packable)
41340,Unsung Heroes LF Gil Coan WS1 1950,62,L,R,LF,69,59,34,35,44,84,65,57,31,38,40,84,70,59,35,34,45,84,Normal,Spray,Normal,78,73,79,30,39,2,22,1,2,21,1,2,23,1,9,0,0,0,0,0,0,0,0,0,0,0,1,63,XFB,83-85,Normal,6,1,9,4,0,0,79,48,69,0,0,0,0,0,0,93,0,0,0,0,0,0,0,1,1,0,Packable,Unsung Heroes LF Gil Coan WS1 1950 (Packable)
41024,Unsung Heroes SP Tony Cloninger ATL 1966,52,R,R,SP,51,52,73,10,43,46,61,61,80,12,50,48,49,49,71,10,40,46,Spray,Normal,Normal,54,66,45,24,50,62,42,43,63,40,41,61,43,45,67,0,59,79,0,0,0,0,0,0,0,0,91,46,NEU,90-92,Normal,27,24,24,24,0,0,6,1,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Unsung Heroes SP Tony Cloninger ATL 1966 (Packable)
41695,MLB 2022 Live RP Tyler Clippard WSH 2022,42,R,R,SP,37,31,1,31,14,62,37,32,1,31,14,63,37,31,1,31,14,62,Normal,Normal,Groundball,9,11,17,37,22,56,46,47,57,47,47,54,45,47,49,0,45,0,0,0,51,0,0,62,0,0,16,25,FB,88-90,Over,28,12,43,8,0,0,5,7,7,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Packable,MLB 2022 Live RP Tyler Clippard WSH 2022 (Packable)
38691,SPECIAL EDITION 3B Harlond Clift SLA 1938,100,R,R,3B,88,103,101,96,66,64,87,106,98,101,66,65,88,102,102,94,66,64,Pull,Normal,Line,47,72,59,49,45,2,1,1,2,1,1,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,19,XFB,83-85,Normal,92,82,109,56,0,0,8,7,5,0,0,0,0,109,0,0,0,0,0,0,0,1,0,0,0,0,TE 3,SPECIAL EDITION 3B Harlond Clift SLA 1938 (TE 3)
40901,MLB 2022 Live SP Mike Clevinger SD 2022,52,R,R,SP,26,25,5,33,19,32,26,25,5,33,19,32,26,25,5,33,19,32,Spray,Spray,Groundball,20,5,15,46,28,59,32,56,57,31,54,61,34,57,66,60,40,32,50,0,0,0,0,0,0,0,74,55,NEU,95-97,Normal,19,14,26,22,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Packable,MLB 2022 Live SP Mike Clevinger SD 2022 (Packable)
39218,Rookie Sensation C Verne Clemons STL 1919,50,R,R,C,46,64,23,58,68,43,46,65,23,59,68,43,46,64,23,58,68,43,Pull,Normal,Normal,41,56,40,48,3,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,12,XFB,83-85,Normal,4,8,3,2,65,58,1,5,2,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Packable,Rookie Sensation C Verne Clemons STL 1919 (Packable)
38693,Legend RF Roberto Clemente PIT PEAK,100,R,R,RF,113,107,81,52,96,92,116,113,83,52,98,94,112,105,80,52,96,91,Normal,Spray,Line,42,73,72,33,33,2,1,1,2,1,1,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,77,XFB,83-85,Sidearm,2,2,4,3,0,0,96,80,114,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,1,Packable,Legend RF Roberto Clemente PIT PEAK (Packable)
35077,PLATINUM SERIES 1 RF Roberto Clemente PIT 1967,100,R,R,RF,108,66,69,26,48,117,100,77,58,30,44,118,110,62,72,24,49,117,Pull,Spray,Flyball,24,80,28,4,6,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,71,XFB,83-85,Normal,4,3,4,6,0,0,83,51,93,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,1,Plat 1,PLATINUM SERIES 1 RF Roberto Clemente PIT 1967 (Plat 1)
34799,MLB 2022 Live 2B Ernie Clement OAK 2022,58,R,R,2B,47,45,14,39,79,44,49,47,14,39,82,47,46,45,14,39,78,43,Spray,Spray,Groundball,56,69,60,62,51,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FB,-,Normal,69,84,53,67,1,1,67,66,51,49,0,25,78,36,61,39,23,0,0,1,1,1,1,1,1,1,Packable,MLB 2022 Live 2B Ernie Clement OAK 2022 (Packable)
35060,Hardware Heroes SP Roger Clemens BOS 1992,92,R,R,SP,6,20,12,19,5,11,6,20,12,19,5,11,6,20,12,19,5,11,Pull,Spray,Groundball,4,6,15,8,13,85,81,73,85,81,73,85,81,73,85,69,84,15,0,0,53,61,0,0,0,0,104,25,GB,95-97,Over,21,32,17,25,0,0,10,6,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Hardware Heroes SP Roger Clemens BOS 1992 (Packable)
40933,MLB 2022 Live 2B Kody Clemens DET 2022,47,L,R,2B,42,51,59,46,41,37,40,49,57,45,40,36,43,52,60,47,41,38,Spray,Spray,Normal,54,62,66,64,57,10,2,13,9,2,13,10,2,13,35,0,0,0,0,0,0,0,0,0,0,0,3,0,XFB,90-92,Normal,55,67,67,61,0,0,54,57,66,48,0,31,59,24,0,22,0,0,0,1,1,1,1,1,1,1,Packable,MLB 2022 Live 2B Kody Clemens DET 2022 (Packable)
34085,MLB 2022 Live RP Garrett Cleavinger TB 2022,54,R,L,SP,21,13,9,13,31,16,22,14,10,14,32,17,21,12,9,12,31,15,Normal,Normal,Groundball,15,13,11,50,3,91,46,40,98,50,41,89,44,39,83,0,91,0,0,0,0,0,0,0,0,0,22,70,NEU,95-97,Sidearm,24,20,51,18,1,5,35,17,15,58,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Packable,MLB 2022 Live RP Garrett Cleavinger TB 2022 (Packable)
40829,MLB 2022 Live RP Sam Clay NYM 2022,47,L,L,SP,19,16,8,15,16,19,19,15,7,15,15,19,19,16,8,15,16,19,Normal,Normal,Groundball,13,18,36,67,8,52,68,45,51,70,46,52,68,45,0,0,49,46,0,53,0,0,0,0,0,0,15,61,XGB,92-94,Over,12,24,49,43,4,5,25,13,28,50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Packable,MLB 2022 Live RP Sam Clay NYM 2022 (Packable)
35771,Snapshot RP Alex Claudio TEX 2017,77,L,L,SP,6,20,12,18,5,11,6,19,11,17,5,10,6,21,12,18,5,11,Spray,Pull,Groundball,3,6,5,6,36,41,89,85,40,87,85,41,89,85,44,0,42,21,0,0,0,0,0,0,0,0,14,69,XGB,89-91,Normal,28,33,24,24,0,0,6,9,9,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Snapshot RP Alex Claudio TEX 2017 (Packable)
34808,MLB 2022 Live CL Emmanuel Clase CLE 2022,100,R,R,SP,20,18,10,16,18,20,20,18,10,16,18,20,20,18,10,16,18,20,Pull,Pull,Groundball,15,17,28,44,31,82,102,85,78,95,82,85,107,87,0,59,0,0,77,0,0,0,0,0,0,0,14,53,XGB,100+,Over,27,39,55,30,0,0,29,34,50,79,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,Packable,MLB 2022 Live CL Emmanuel Clase CLE 2022 (Packable)
38695,SPECIAL EDITION SP John Clarkson BSN 1889,92,R,R,SP,39,49,32,23,44,37,39,50,32,24,45,37,39,49,32,23,44,37,Normal,Spray,Groundball,25,51,38,4,0,93,68,94,85,62,91,100,73,96,69,0,101,75,0,0,0,0,0,0,0,0,110,22,NEU,90-92,Submarine,34,24,30,26,0,0,5,7,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE 3,SPECIAL EDITION SP John Clarkson BSN 1889 (TE 3)
41510,Negro League Star SS Buzz Clarkson NEG Peak,81,R,R,SS,80,66,80,62,77,61,81,67,81,63,77,61,80,65,79,61,77,61,Pull,Pull,Flyball,55,80,66,28,10,1,1,2,1,1,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,9,11,XFB,75-80,Normal,71,78,71,70,2,2,39,32,42,0,0,0,0,72,63,19,0,13,0,0,0,1,1,1,0,1,Packable,Negro League Star SS Buzz Clarkson NEG Peak (Packable)
38696,Snapshot C Tommy Clarke CIN 1913,58,R,R,C,50,50,11,60,46,63,51,51,11,62,46,64,50,49,11,60,46,63,Spray,Spray,Groundball,6,12,33,19,59,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,3,XFB,83-85,Normal,4,4,5,4,68,59,1,3,9,0,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Packable,Snapshot C Tommy Clarke CIN 1913 (Packable)
34733,MLB 2022 Live RP Taylor Clarke KC 2022,68,R,R,SP,17,15,6,13,14,15,17,16,7,14,14,16,17,14,6,13,14,15,Spray,Spray,Groundball,13,12,28,55,33,66,40,78,63,38,76,69,42,79,69,65,0,45,0,0,0,0,0,0,0,0,18,46,NEU,95-97,Over,21,52,50,43,1,1,3,3,3,82,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Packable,MLB 2022 Live RP Taylor Clarke KC 2022 (Packable)
40363,Rookie Sensation SS Horace Clarke NYY 1966,57,S,R,SS,61,50,33,48,90,53,68,58,39,40,106,54,59,47,31,50,84,53,Spray,Spray,Normal,43,66,45,7,54,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,2,XFB,83-85,Over,73,62,64,68,0,0,5,8,4,0,0,0,54,61,59,0,0,0,0,0,1,0,1,0,0,0,Packable,Rookie Sensation SS Horace Clarke NYY 1966 (Packable)
38698,SPECIAL EDITION LF Fred Clarke PIT 1901,96,L,R,LF,93,97,49,76,93,84,87,88,44,69,89,80,95,100,51,78,94,86,Spray,Normal,Line,79,85,82,96,100,2,1,1,2,1,1,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,44,XFB,83-85,Normal,4,5,2,2,0,0,74,84,61,0,0,0,0,0,0,91,0,0,0,0,0,0,0,1,0,0,TE 2,SPECIAL EDITION LF Fred Clarke PIT 1901 (TE 2)
35062,Hardware Heroes 1B Will Clark SF 1989,92,L,L,1B,92,85,68,55,46,99,88,72,64,47,45,96,93,90,69,58,46,100,Spray,Normal,Normal,17,71,24,5,4,2,22,1,2,24,1,2,22,1,9,0,0,0,0,0,0,0,0,0,0,0,1,58,XFB,83-85,Normal,62,45,56,38,0,0,6,6,4,0,0,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Packable,Hardware Heroes 1B Will Clark SF 1989 (Packable)
38700,PLATINUM SERIES 3 1B Will Clark SF 1989,96,L,L,1B,96,107,87,76,87,74,89,102,73,64,85,72,99,109,91,80,87,74,Spray,Normal,Line,24,80,52,54,39,2,1,1,2,1,1,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,94,XFB,83-85,Normal,61,81,55,50,0,0,8,8,9,0,0,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Plat 3,PLATINUM SERIES 3 1B Will Clark SF 1989 (Plat 3)
38702,SPECIAL EDITION SP Watty Clark BRO 1931,93,L,L,SP,44,23,1,51,54,47,42,22,1,48,50,45,45,24,1,52,55,48,Spray,Spray,Groundball,4,6,14,28,52,67,105,83,66,103,82,68,106,83,62,0,86,61,0,0,0,0,0,0,0,0,104,93,FB,90-92,Normal,28,27,24,24,0,0,8,8,2,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE 3,SPECIAL EDITION SP Watty Clark BRO 1931 (TE 3)
38701,PLATINUM SERIES 1 SP Watty Clark BRO 1929,100,L,L,SP,29,21,3,32,35,29,27,20,3,31,33,28,29,22,3,32,36,30,Pull,Pull,Groundball,4,6,5,23,3,77,97,94,75,94,93,77,98,94,65,0,92,67,0,0,0,0,0,0,0,0,94,67,NEU,90-92,Normal,28,25,24,24,0,0,1,1,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat 1,PLATINUM SERIES 1 SP Watty Clark BRO 1929 (Plat 1)
38703,Snapshot 1B Tony Clark ARI 2005,73,S,R,1B,70,67,94,53,42,59,71,72,89,44,46,60,70,65,96,55,41,59,Pull,Spray,Flyball,4,6,9,3,8,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,58,XFB,83-85,Over,29,36,26,35,0,0,9,6,5,0,0,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Packable,Snapshot 1B Tony Clark ARI 2005 (Packable)
40365,Rookie Sensation 1B Phil Clark SD 1993,48,R,R,1B,58,67,51,20,56,57,59,72,47,22,61,57,58,65,52,20,55,57,Pull,Spray,Normal,12,64,26,8,16,1,23,1,1,22,1,1,24,1,3,0,0,0,0,0,0,0,0,0,0,0,1,57,XFB,75-80,Normal,42,35,41,36,60,60,56,56,60,0,55,62,0,20,0,61,0,56,1,1,0,0,0,1,0,1,Packable,Rookie Sensation 1B Phil Clark SD 1993 (Packable)
40366,All-Star 1B Jack Clark STL 1987,81,R,R,1B,74,58,100,108,47,55,68,66,87,124,48,54,75,56,104,103,47,55,Pull,Spray,Flyball,4,9,22,5,6,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,39,XFB,83-85,Normal,33,32,30,40,0,0,6,2,2,0,0,57,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Packable,All-Star 1B Jack Clark STL 1987 (Packable)
38705,SPECIAL EDITION RF Jack Clark SF 1979,90,R,R,RF,80,98,106,109,63,53,87,116,111,125,74,54,78,92,104,104,60,52,Pull,Spray,Flyball,32,68,50,46,40,2,1,1,2,1,1,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,40,XFB,83-85,Normal,34,32,31,41,0,0,54,60,88,0,0,58,0,0,0,0,0,66,0,1,0,0,0,0,0,1,TE 2,SPECIAL EDITION RF Jack Clark SF 1979 (TE 2)
38707,PLATINUM SERIES 3 SP Bryan Clark SEA 1981,63,L,L,SP,6,20,12,18,5,11,6,19,11,17,5,10,6,21,12,18,5,11,Normal,Spray,Groundball,5,6,15,5,13,61,97,40,67,107,41,59,94,39,61,79,58,0,0,0,0,0,0,0,0,0,48,77,GB,90-92,Normal,38,24,34,24,0,0,2,8,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat 3,PLATINUM SERIES 3 SP Bryan Clark SEA 1981 (Plat 3)
40368,Rookie Sensation C John Clapp  1880,66,R,R,C,70,47,16,57,74,73,71,48,16,57,74,73,70,47,16,57,74,73,Normal,Pull,Groundball,60,72,66,5,15,2,1,1,2,1,1,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,21,XFB,83-85,Normal,7,9,6,7,61,62,50,47,56,0,57,0,0,0,0,55,0,0,1,0,0,0,0,1,0,1,Packable,Rookie Sensation C John Clapp  1880 (Packable)
34813,MLB 2022 Live SP Aaron Civale CLE 2022,62,R,R,SP,24,18,22,18,16,25,24,18,22,18,16,25,24,18,22,18,16,25,Spray,Spray,Groundball,11,18,24,36,8,64,40,70,64,40,70,64,40,70,62,63,63,0,58,0,58,0,0,0,0,0,67,49,NEU,92-94,Over,25,46,58,27,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Packable,MLB 2022 Live SP Aaron Civale CLE 2022 (Packable)
34777,MLB 2022 Live RP Jose Cisnero DET 2022,49,R,R,SP,26,20,5,19,18,32,27,22,5,21,18,35,25,20,5,19,18,32,Spray,Spray,Groundball,5,17,20,39,35,69,83,29,59,75,29,77,90,30,70,58,0,31,0,0,0,0,0,0,0,0,15,32,NEU,97-99,Sidearm,13,31,26,20,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Packable,MLB 2022 Live RP Jose Cisnero DET 2022 (Packable)
39421,Unsung Heroes RP Jose Cisnero DET 2019,53,R,R,SP,6,20,12,19,5,11,6,20,12,19,5,11,6,20,12,19,5,11,Spray,Spray,Groundball,3,6,10,5,40,63,50,40,57,45,39,69,54,42,0,67,0,63,0,56,0,0,0,0,0,0,12,84,FB,95-97,Normal,28,28,24,24,0,0,8,8,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Unsung Heroes RP Jose Cisnero DET 2019 (Packable)
35876,PLATINUM SERIES 2 RP Steve Cishek CHC 2018,60,R,R,SP,5,20,12,19,5,9,6,20,12,19,5,9,5,20,12,19,5,9,Pull,Spray,Groundball,4,6,5,8,41,65,74,45,55,67,43,74,80,46,61,43,0,25,0,63,0,0,0,0,0,0,11,19,NEU,97-99,Sidearm,28,24,24,24,0,0,54,53,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat 2,PLATINUM SERIES 2 RP Steve Cishek CHC 2018 (Plat 2)
34353,MLB 2022 Live RP Steve Cishek WSH 2022,40,R,R,SP,11,1,1,19,6,27,12,1,1,21,6,29,11,1,1,19,6,26,Pull,Pull,Groundball,11,5,25,44,11,84,31,42,66,24,39,99,36,45,0,85,0,0,0,56,0,0,0,0,0,0,17,50,NEU,90-92,Sidearm,31,14,47,13,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Packable,MLB 2022 Live RP Steve Cishek WSH 2022 (Packable)
39384,Rookie Sensation SP Tony Cingrani CIN 2013,54,L,L,SP,23,31,1,17,11,31,21,28,1,16,10,29,23,31,1,18,11,32,Spray,Pull,Groundball,4,11,5,95,54,89,31,38,106,37,41,83,29,38,88,87,0,86,0,0,0,0,0,0,0,0,68,57,XFB,98-100,Sidearm,32,24,28,24,0,0,8,3,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Rookie Sensation SP Tony Cingrani CIN 2013 (Packable)
40369,Rookie Sensation RP Pete Cimino MIN 1966,63,R,R,SP,4,20,12,22,5,5,4,20,12,23,5,5,4,20,12,22,5,5,Spray,Spray,Groundball,5,6,28,43,42,65,66,49,62,62,48,68,69,49,66,0,78,0,0,0,0,0,0,0,0,0,22,15,XFB,93-95,Sidearm,28,24,24,24,0,0,6,3,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Rookie Sensation RP Pete Cimino MIN 1966 (Packable)
41127,Rookie Sensation RP Adam Cimber SD 2018,73,R,R,SP,4,20,12,19,5,5,4,21,12,19,5,5,4,19,12,19,5,5,Normal,Normal,Groundball,4,6,16,8,19,50,79,91,46,74,85,52,83,96,56,48,0,41,0,0,0,0,0,0,0,0,12,16,XGB,93-95,Normal,28,24,24,24,0,0,7,1,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Rookie Sensation RP Adam Cimber SD 2018 (Packable)
34873,MLB 2022 Live RP Adam Cimber TOR 2022,69,R,R,SP,23,15,10,29,18,25,23,15,10,29,18,25,23,15,10,29,18,25,Spray,Spray,Groundball,17,20,6,25,6,58,62,78,43,42,65,69,79,88,0,67,0,0,0,52,0,0,0,0,0,0,15,51,XGB,86-88,Submarine,20,20,47,6,1,2,10,19,30,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Packable,MLB 2022 Live RP Adam Cimber TOR 2022 (Packable)
38714,SPECIAL EDITION SP Eddie Cicotte CWS 1917,92,S,R,SP,31,26,1,55,31,36,31,27,1,56,32,36,31,26,1,54,31,36,Pull,Normal,Groundball,44,45,40,36,16,66,94,78,60,85,75,70,100,80,70,0,78,0,0,0,0,0,0,0,62,0,110,55,XFB,90-92,Sidearm,39,23,35,25,0,0,2,10,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE 1,SPECIAL EDITION SP Eddie Cicotte CWS 1917 (TE 1)
40370,Unsung Heroes SP Al Cicotte DET 1958,54,R,R,SP,17,20,1,17,10,19,17,20,1,17,10,19,17,20,1,17,10,19,Spray,Spray,Groundball,4,6,17,21,49,47,60,48,47,60,48,46,59,47,34,0,42,42,56,0,0,48,0,0,0,0,50,25,NEU,90-92,Normal,28,25,24,24,0,0,6,5,6,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Unsung Heroes SP Al Cicotte DET 1958 (Packable)
39503,Rookie Sensation LF Ryan Church WAS 2005,60,L,L,LF,56,62,54,51,38,67,49,52,45,48,33,64,59,65,57,52,40,67,Pull,Spray,Normal,31,63,41,8,27,2,23,1,2,24,1,2,22,1,9,0,0,0,0,0,0,0,0,0,0,0,1,77,XFB,83-85,Normal,4,8,7,10,0,0,58,58,60,0,0,0,0,0,0,68,31,58,0,0,0,0,0,1,1,1,Packable,Rookie Sensation LF Ryan Church WAS 2005 (Packable)
38719,Snapshot SP Larry Christenson PHI 1982,69,R,R,SP,15,29,26,17,31,1,15,29,28,16,31,1,15,29,25,17,31,1,Pull,Spray,Groundball,59,70,69,84,55,66,60,72,65,59,71,67,61,72,70,60,78,0,0,0,0,0,0,0,0,0,91,37,NEU,90-92,Over,23,23,19,25,0,0,7,2,10,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Snapshot SP Larry Christenson PHI 1982 (Packable)
36078,SPECIAL EDITION RF Shin-Soo Choo CLE 2010,85,L,L,RF,73,83,61,85,50,73,64,70,51,72,46,71,75,88,64,90,51,74,Spray,Normal,Line,61,83,72,12,21,2,1,1,2,1,1,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,64,XFB,83-85,Over,2,9,8,2,0,0,70,78,86,0,0,0,0,0,0,91,58,85,0,0,0,0,0,1,1,1,TE 2,SPECIAL EDITION RF Shin-Soo Choo CLE 2010 (TE 2)
34898,MLB 2022 Live 1B Ji-man Choi TB 2022,68,L,R,1B,49,59,54,76,38,57,47,55,48,73,37,53,50,60,55,77,39,58,Normal,Normal,Normal,29,51,39,56,27,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XFB,-,Normal,38,44,48,32,10,20,39,46,48,0,0,66,0,0,0,0,0,0,0,1,1,1,0,1,0,1,Packable,MLB 2022 Live 1B Ji-man Choi TB 2022 (Packable)
41615,Topps BUNT Series 2B Jazz Chisholm Jr. MIA 2022,93,L,R,2B,86,73,86,64,55,75,85,72,83,63,54,75,87,73,87,65,56,75,Pull,Pull,Flyball,91,91,76,60,59,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,XFB,90-92,Over,90,72,75,80,1,1,70,65,64,0,0,0,98,0,84,0,0,0,0,0,1,0,1,0,0,0,Packable,Topps BUNT Series 2B Jazz Chisholm Jr. MIA 2022 (Packable)
